video_id,frame,time_sec,rep_index,phase,exercise,exercise_ru,quality_label,quality_label_ru,frame_score,pose_found,mean_visibility,knee_angle_deg,hip_angle_deg,elbow_angle_deg,torso_angle_deg,shoulder_x,shoulder_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_below_knee,errors_active
squat_good_02_controlled_pause,0,0.0,1,верхняя фиксация,squat,Присед,good,хороший,92,1,0.96,168.623,165.256,91.146,0.0,0.5,0.28,0.5,0.48,0.55,0.67,0.56,0.84,0.45,0.34,0.4,0.3,0,
squat_good_02_controlled_pause,1,0.0417,1,верхняя фиксация,squat,Присед,good,хороший,92,1,0.96,168.583,165.111,91.163,0.062,0.5,0.28031,0.49978,0.48045,0.54998,0.67009,0.56011,0.84004,0.45,0.34027,0.4,0.30027,0,
squat_good_02_controlled_pause,2,0.0833,1,верхняя фиксация,squat,Присед,good,хороший,92,1,0.96,168.463,164.676,91.214,0.247,0.5,0.28123,0.49913,0.48181,0.54993,0.67036,0.56043,0.84014,0.45,0.34108,0.4,0.30108,0,
squat_good_02_controlled_pause,3,0.125,1,верхняя фиксация,squat,Присед,good,хороший,92,1,0.96,168.26,163.95,91.298,0.553,0.5,0.28275,0.49806,0.48406,0.54984,0.67081,0.56097,0.84032,0.45,0.34243,0.4,0.30243,0,
squat_good_02_controlled_pause,4,0.1667,1,верхняя фиксация,squat,Присед,good,хороший,92,1,0.96,167.968,162.935,91.416,0.973,0.5,0.28487,0.49656,0.48719,0.54971,0.67143,0.56172,0.84057,0.45,0.3443,0.4,0.3043,0,
squat_good_02_controlled_pause,5,0.2083,1,верхняя фиксация,squat,Присед,good,хороший,92,1,0.96,167.579,161.63,91.567,1.502,0.5,0.28757,0.49466,0.49117,0.54955,0.67223,0.56267,0.84089,0.45,0.34668,0.4,0.30668,0,
squat_good_02_controlled_pause,6,0.25,1,опускание,squat,Присед,good,хороший,92,1,0.96,167.084,160.038,91.751,2.132,0.5,0.29082,0.49236,0.49597,0.54936,0.67318,0.56382,0.84127,0.45,0.34955,0.4,0.30955,0,
squat_good_02_controlled_pause,7,0.2917,1,опускание,squat,Присед,good,хороший,92,1,0.96,166.472,158.157,91.966,2.851,0.5,0.2946,0.48969,0.50156,0.54914,0.6743,0.56515,0.84172,0.45,0.35289,0.4,0.31289,0,
squat_good_02_controlled_pause,8,0.3333,1,опускание,squat,Присед,good,хороший,92,1,0.96,165.728,155.988,92.213,3.651,0.5,0.29889,0.48666,0.50789,0.54889,0.67556,0.56667,0.84222,0.45,0.35667,0.4,0.31667,0,
squat_good_02_controlled_pause,9,0.375,1,опускание,squat,Присед,good,хороший,92,1,0.96,164.838,153.531,92.489,4.518,0.5,0.30365,0.48331,0.51492,0.54861,0.67696,0.56835,0.84278,0.45,0.36087,0.4,0.32087,0,
squat_good_02_controlled_pause,10,0.4167,1,опускание,squat,Присед,good,хороший,92,1,0.96,163.786,150.787,92.794,5.442,0.5,0.30884,0.47964,0.52259,0.5483,0.67848,0.57018,0.84339,0.45,0.36545,0.4,0.32545,0,
squat_good_02_controlled_pause,11,0.4583,1,опускание,squat,Присед,good,хороший,92,1,0.96,162.556,147.757,93.126,6.408,0.5,0.31443,0.47569,0.53084,0.54797,0.68013,0.57215,0.84405,0.45,0.37038,0.4,0.33038,0,
squat_good_02_controlled_pause,12,0.5,1,опускание,squat,Присед,good,хороший,92,1,0.96,161.133,144.442,93.485,7.407,0.5,0.32038,0.4715,0.53961,0.54763,0.68188,0.57425,0.84475,0.45,0.37562,0.4,0.33562,0,
squat_good_02_controlled_pause,13,0.5417,1,опускание,squat,Присед,good,хороший,92,1,0.96,159.504,140.849,93.867,8.424,0.5,0.32662,0.46709,0.54884,0.54726,0.68371,0.57646,0.84549,0.45,0.38114,0.4,0.34114,0,
