frame,time,pose_found,nose_x,nose_y,nose_z,nose_visibility,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_visibility,left_eye_x,left_eye_y,left_eye_z,left_eye_visibility,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_visibility,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_visibility,right_eye_x,right_eye_y,right_eye_z,right_eye_visibility,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_visibility,left_ear_x,left_ear_y,left_ear_z,left_ear_visibility,right_ear_x,right_ear_y,right_ear_z,right_ear_visibility,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_visibility,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_visibility,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_visibility,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_visibility,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_visibility,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_visibility,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_visibility,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_visibility,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_visibility,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_visibility,left_index_x,left_index_y,left_index_z,left_index_visibility,right_index_x,right_index_y,right_index_z,right_index_visibility,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_visibility,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_visibility,left_hip_x,left_hip_y,left_hip_z,left_hip_visibility,right_hip_x,right_hip_y,right_hip_z,right_hip_visibility,left_knee_x,left_knee_y,left_knee_z,left_knee_visibility,right_knee_x,right_knee_y,right_knee_z,right_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_visibility,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_visibility,left_heel_x,left_heel_y,left_heel_z,left_heel_visibility,right_heel_x,right_heel_y,right_heel_z,right_heel_visibility,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_visibility,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_visibility
0,0.0,1.0,0.49,0.16999999999999998,0.0,0.95,0.47,0.15499999999999997,0.0,0.95,0.46499999999999997,0.15499999999999997,0.0,0.95,0.45999999999999996,0.15499999999999997,0.0,0.95,0.49,0.15499999999999997,0.0,0.95,0.495,0.15499999999999997,0.0,0.95,0.5,0.15499999999999997,0.0,0.95,0.44499999999999995,0.16499999999999998,0.0,0.95,0.515,0.16499999999999998,0.0,0.95,0.47,0.185,0.0,0.95,0.49,0.185,0.0,0.95,0.48,0.29,0.0,0.95,0.505,0.29,0.0,0.95,0.43,0.34,0.0,0.95,0.455,0.34,0.0,0.95,0.38,0.3,0.0,0.95,0.405,0.3,0.0,0.95,0.38,0.3,0.0,0.95,0.405,0.3,0.0,0.95,0.38,0.3,0.0,0.95,0.405,0.3,0.0,0.95,0.38,0.3,0.0,0.95,0.405,0.3,0.0,0.95,0.48,0.48,0.0,0.95,0.505,0.48,0.0,0.95,0.54,0.67,0.0,0.95,0.5650000000000001,0.67,0.0,0.95,0.56,0.84,0.0,0.95,0.5850000000000001,0.84,0.0,0.95,0.53,0.86,0.0,0.95,0.555,0.86,0.0,0.95,0.6100000000000001,0.86,0.0,0.95,0.6350000000000001,0.86,0.0,0.95
1,0.03333333333333333,1.0,0.4900069097745922,0.1700967368442916,0.0,0.95,0.4700069097745922,0.1550967368442916,0.0,0.95,0.4650069097745922,0.1550967368442916,0.0,0.95,0.4600069097745922,0.1550967368442916,0.0,0.95,0.4900069097745922,0.1550967368442916,0.0,0.95,0.4950069097745922,0.1550967368442916,0.0,0.95,0.5000069097745922,0.1550967368442916,0.0,0.95,0.44500690977459223,0.1650967368442916,0.0,0.95,0.5150069097745922,0.1650967368442916,0.0,0.95,0.4700069097745922,0.18509673684429162,0.0,0.95,0.4900069097745922,0.18509673684429162,0.0,0.95,0.4800069097745922,0.2900967368442916,0.0,0.95,0.5050069097745922,0.2900967368442916,0.0,0.95,0.43,0.34009673684429165,0.0,0.95,0.455,0.34009673684429165,0.0,0.95,0.38,0.30009673684429156,0.0,0.95,0.405,0.30009673684429156,0.0,0.95,0.38,0.30009673684429156,0.0,0.95,0.405,0.30009673684429156,0.0,0.95,0.38,0.30009673684429156,0.0,0.95,0.405,0.30009673684429156,0.0,0.95,0.38,0.30009673684429156,0.0,0.95,0.405,0.30009673684429156,0.0,0.95,0.47993781202866964,0.48017965413939867,0.0,0.95,0.5049378120286696,0.48017965413939867,0.0,0.95,0.54,0.6700345488729613,0.0,0.95,0.5650000000000001,0.6700345488729613,0.0,0.95,0.5600345488729613,0.8400138195491845,0.0,0.95,0.5850345488729614,0.8400138195491845,0.0,0.95,0.5300345488729613,0.8600138195491845,0.0,0.95,0.5550345488729613,0.8600138195491845,0.0,0.95,0.6100345488729614,0.8600138195491845,0.0,0.95,0.6350345488729614,0.8600138195491845,0.0,0.95
2,0.06666666666666667,1.0,0.4900276200003751,0.17038668000525092,0.0,0.95,0.47002762000037507,0.1553866800052509,0.0,0.95,0.46502762000037506,0.1553866800052509,0.0,0.95,0.46002762000037506,0.1553866800052509,0.0,0.95,0.4900276200003751,0.1553866800052509,0.0,0.95,0.4950276200003751,0.1553866800052509,0.0,0.95,0.500027620000375,0.1553866800052509,0.0,0.95,0.4450276200003751,0.16538668000525092,0.0,0.95,0.515027620000375,0.16538668000525092,0.0,0.95,0.47002762000037507,0.18538668000525094,0.0,0.95,0.4900276200003751,0.18538668000525094,0.0,0.95,0.4800276200003751,0.2903866800052509,0.0,0.95,0.505027620000375,0.2903866800052509,0.0,0.95,0.43,0.3403866800052509,0.0,0.95,0.455,0.3403866800052509,0.0,0.95,0.38,0.3003866800052509,0.0,0.95,0.405,0.3003866800052509,0.0,0.95,0.38,0.3003866800052509,0.0,0.95,0.405,0.3003866800052509,0.0,0.95,0.38,0.3003866800052509,0.0,0.95,0.405,0.3003866800052509,0.0,0.95,0.38,0.3003866800052509,0.0,0.95,0.405,0.3003866800052509,0.0,0.95,0.4797514199966244,0.48071812000975167,0.0,0.95,0.5047514199966244,0.48071812000975167,0.0,0.95,0.54,0.6701381000018755,0.0,0.95,0.5650000000000001,0.6701381000018755,0.0,0.95,0.5601381000018754,0.8400552400007502,0.0,0.95,0.5851381000018754,0.8400552400007502,0.0,0.95,0.5301381000018753,0.8600552400007502,0.0,0.95,0.5551381000018754,0.8600552400007502,0.0,0.95,0.6101381000018754,0.8600552400007502,0.0,0.95,0.6351381000018754,0.8600552400007502,0.0,0.95
3,0.1,1.0,0.49006207343615166,0.17086902810612314,0.0,0.95,0.47006207343615164,0.15586902810612313,0.0,0.95,0.46506207343615164,0.15586902810612313,0.0,0.95,0.46006207343615163,0.15586902810612313,0.0,0.95,0.49006207343615166,0.15586902810612313,0.0,0.95,0.49506207343615166,0.15586902810612313,0.0,0.95,0.5000620734361516,0.15586902810612313,0.0,0.95,0.4450620734361517,0.16586902810612314,0.0,0.95,0.5150620734361516,0.16586902810612314,0.0,0.95,0.47006207343615164,0.18586902810612316,0.0,0.95,0.49006207343615166,0.18586902810612316,0.0,0.95,0.48006207343615165,0.29086902810612314,0.0,0.95,0.5050620734361516,0.29086902810612314,0.0,0.95,0.43,0.3408690281061232,0.0,0.95,0.455,0.3408690281061232,0.0,0.95,0.38,0.30086902810612315,0.0,0.95,0.405,0.30086902810612315,0.0,0.95,0.38,0.30086902810612315,0.0,0.95,0.405,0.30086902810612315,0.0,0.95,0.38,0.30086902810612315,0.0,0.95,0.405,0.30086902810612315,0.0,0.95,0.38,0.30086902810612315,0.0,0.95,0.405,0.30086902810612315,0.0,0.95,0.4794413390746351,0.481613909339943,0.0,0.95,0.5044413390746351,0.481613909339943,0.0,0.95,0.54,0.6703103671807583,0.0,0.95,0.5650000000000001,0.6703103671807583,0.0,0.95,0.5603103671807583,0.8401241468723032,0.0,0.95,0.5853103671807584,0.8401241468723032,0.0,0.95,0.5303103671807583,0.8601241468723032,0.0,0.95,0.5553103671807583,0.8601241468723032,0.0,0.95,0.6103103671807584,0.8601241468723032,0.0,0.95,0.6353103671807584,0.8601241468723032,0.0,0.95
4,0.13333333333333333,1.0,0.490110174855732,0.1715424479802476,0.0,0.95,0.470110174855732,0.15654244798024758,0.0,0.95,0.465110174855732,0.15654244798024758,0.0,0.95,0.46011017485573197,0.15654244798024758,0.0,0.95,0.490110174855732,0.15654244798024758,0.0,0.95,0.495110174855732,0.15654244798024758,0.0,0.95,0.500110174855732,0.15654244798024758,0.0,0.95,0.445110174855732,0.1665424479802476,0.0,0.95,0.515110174855732,0.1665424479802476,0.0,0.95,0.470110174855732,0.1865424479802476,0.0,0.95,0.490110174855732,0.1865424479802476,0.0,0.95,0.480110174855732,0.2915424479802476,0.0,0.95,0.505110174855732,0.2915424479802476,0.0,0.95,0.43,0.34154244798024763,0.0,0.95,0.455,0.34154244798024763,0.0,0.95,0.38,0.30154244798024754,0.0,0.95,0.405,0.30154244798024754,0.0,0.95,0.38,0.30154244798024754,0.0,0.95,0.405,0.30154244798024754,0.0,0.95,0.38,0.30154244798024754,0.0,0.95,0.405,0.30154244798024754,0.0,0.95,0.38,0.30154244798024754,0.0,0.95,0.405,0.30154244798024754,0.0,0.95,0.4790084262984122,0.48286454624903125,0.0,0.95,0.5040084262984122,0.48286454624903125,0.0,0.95,0.54,0.6705508742786599,0.0,0.95,0.5650000000000001,0.6705508742786599,0.0,0.95,0.5605508742786599,0.8402203497114639,0.0,0.95,0.5855508742786599,0.8402203497114639,0.0,0.95,0.5305508742786599,0.8602203497114639,0.0,0.95,0.5555508742786599,0.8602203497114639,0.0,0.95,0.61055087427866,0.8602203497114639,0.0,0.95,0.63555087427866,0.8602203497114639,0.0,0.95
5,0.16666666666666666,1.0,0.4901717913111293,0.1724050783558097,0.0,0.95,0.4701717913111293,0.1574050783558097,0.0,0.95,0.4651717913111293,0.1574050783558097,0.0,0.95,0.4601717913111293,0.1574050783558097,0.0,0.95,0.4901717913111293,0.1574050783558097,0.0,0.95,0.4951717913111293,0.1574050783558097,0.0,0.95,0.5001717913111293,0.1574050783558097,0.0,0.95,0.4451717913111293,0.1674050783558097,0.0,0.95,0.5151717913111293,0.1674050783558097,0.0,0.95,0.4701717913111293,0.18740507835580972,0.0,0.95,0.4901717913111293,0.18740507835580972,0.0,0.95,0.4801717913111293,0.2924050783558097,0.0,0.95,0.5051717913111293,0.2924050783558097,0.0,0.95,0.43,0.34240507835580974,0.0,0.95,0.455,0.34240507835580974,0.0,0.95,0.38,0.3024050783558097,0.0,0.95,0.405,0.3024050783558097,0.0,0.95,0.38,0.3024050783558097,0.0,0.95,0.405,0.3024050783558097,0.0,0.95,0.38,0.3024050783558097,0.0,0.95,0.405,0.3024050783558097,0.0,0.95,0.38,0.3024050783558097,0.0,0.95,0.405,0.3024050783558097,0.0,0.95,0.4784538781998366,0.48446657408936095,0.0,0.95,0.5034538781998366,0.48446657408936095,0.0,0.95,0.54,0.6708589565556463,0.0,0.95,0.5650000000000001,0.6708589565556463,0.0,0.95,0.5608589565556464,0.8403435826222585,0.0,0.95,0.5858589565556465,0.8403435826222585,0.0,0.95,0.5308589565556464,0.8603435826222585,0.0,0.95,0.5558589565556464,0.8603435826222585,0.0,0.95,0.6108589565556465,0.8603435826222585,0.0,0.95,0.6358589565556465,0.8603435826222585,0.0,0.95
6,0.2,1.0,0.4902467525000163,0.1734545350002289,0.0,0.95,0.4702467525000163,0.15845453500022888,0.0,0.95,0.4652467525000163,0.15845453500022888,0.0,0.95,0.4602467525000163,0.15845453500022888,0.0,0.95,0.4902467525000163,0.15845453500022888,0.0,0.95,0.4952467525000163,0.15845453500022888,0.0,0.95,0.5002467525000163,0.15845453500022888,0.0,0.95,0.44524675250001633,0.1684545350002289,0.0,0.95,0.5152467525000163,0.1684545350002289,0.0,0.95,0.4702467525000163,0.1884545350002289,0.0,0.95,0.4902467525000163,0.1884545350002289,0.0,0.95,0.4802467525000163,0.2934545350002289,0.0,0.95,0.5052467525000163,0.2934545350002289,0.0,0.95,0.43,0.34345453500022893,0.0,0.95,0.455,0.34345453500022893,0.0,0.95,0.38,0.3034545350002289,0.0,0.95,0.405,0.3034545350002289,0.0,0.95,0.38,0.3034545350002289,0.0,0.95,0.405,0.3034545350002289,0.0,0.95,0.38,0.3034545350002289,0.0,0.95,0.405,0.3034545350002289,0.0,0.95,0.38,0.3034545350002289,0.0,0.95,0.405,0.3034545350002289,0.0,0.95,0.4777792274998528,0.48641556500042515,0.0,0.95,0.5027792274998528,0.48641556500042515,0.0,0.95,0.54,0.6712337625000818,0.0,0.95,0.5650000000000001,0.6712337625000818,0.0,0.95,0.5612337625000817,0.8404935050000326,0.0,0.95,0.5862337625000817,0.8404935050000326,0.0,0.95,0.5312337625000817,0.8604935050000326,0.0,0.95,0.5562337625000817,0.8604935050000326,0.0,0.95,0.6112337625000818,0.8604935050000326,0.0,0.95,0.6362337625000818,0.8604935050000326,0.0,0.95
7,0.23333333333333334,1.0,0.49033485123642584,0.17468791730996225,0.0,0.95,0.4703348512364258,0.15968791730996224,0.0,0.95,0.4653348512364258,0.15968791730996224,0.0,0.95,0.4603348512364258,0.15968791730996224,0.0,0.95,0.49033485123642584,0.15968791730996224,0.0,0.95,0.49533485123642584,0.15968791730996224,0.0,0.95,0.5003348512364258,0.15968791730996224,0.0,0.95,0.4453348512364258,0.16968791730996224,0.0,0.95,0.5153348512364259,0.16968791730996224,0.0,0.95,0.4703348512364258,0.18968791730996226,0.0,0.95,0.49033485123642584,0.18968791730996226,0.0,0.95,0.48033485123642583,0.29468791730996224,0.0,0.95,0.5053348512364259,0.29468791730996224,0.0,0.95,0.43,0.3446879173099623,0.0,0.95,0.455,0.3446879173099623,0.0,0.95,0.38,0.30468791730996225,0.0,0.95,0.405,0.30468791730996225,0.0,0.95,0.38,0.30468791730996225,0.0,0.95,0.405,0.30468791730996225,0.0,0.95,0.38,0.30468791730996225,0.0,0.95,0.405,0.30468791730996225,0.0,0.95,0.38,0.30468791730996225,0.0,0.95,0.405,0.30468791730996225,0.0,0.95,0.47698633887216707,0.4887061321470728,0.0,0.95,0.501986338872167,0.4887061321470728,0.0,0.95,0.54,0.6716742561821295,0.0,0.95,0.5650000000000001,0.6716742561821295,0.0,0.95,0.5616742561821294,0.8406697024728517,0.0,0.95,0.5866742561821294,0.8406697024728517,0.0,0.95,0.5316742561821294,0.8606697024728517,0.0,0.95,0.5566742561821294,0.8606697024728517,0.0,0.95,0.6116742561821294,0.8606697024728517,0.0,0.95,0.6366742561821295,0.8606697024728517,0.0,0.95
8,0.26666666666666666,1.0,0.4904358440233937,0.1761018163275112,0.0,0.95,0.47043584402339367,0.1611018163275112,0.0,0.95,0.46543584402339366,0.1611018163275112,0.0,0.95,0.46043584402339366,0.1611018163275112,0.0,0.95,0.4904358440233937,0.1611018163275112,0.0,0.95,0.4954358440233937,0.1611018163275112,0.0,0.95,0.5004358440233937,0.1611018163275112,0.0,0.95,0.44543584402339365,0.1711018163275112,0.0,0.95,0.5154358440233937,0.1711018163275112,0.0,0.95,0.47043584402339367,0.19110181632751122,0.0,0.95,0.4904358440233937,0.19110181632751122,0.0,0.95,0.4804358440233937,0.2961018163275112,0.0,0.95,0.5054358440233937,0.2961018163275112,0.0,0.95,0.43,0.34610181632751125,0.0,0.95,0.455,0.34610181632751125,0.0,0.95,0.38,0.30610181632751127,0.0,0.95,0.405,0.30610181632751127,0.0,0.95,0.38,0.30610181632751127,0.0,0.95,0.405,0.30610181632751127,0.0,0.95,0.38,0.30610181632751127,0.0,0.95,0.405,0.30610181632751127,0.0,0.95,0.38,0.30610181632751127,0.0,0.95,0.405,0.30610181632751127,0.0,0.95,0.47607740378945707,0.4913319446082352,0.0,0.95,0.5010774037894571,0.4913319446082352,0.0,0.95,0.54,0.6721792201169683,0.0,0.95,0.5650000000000001,0.6721792201169683,0.0,0.95,0.5621792201169684,0.8408716880467872,0.0,0.95,0.5871792201169684,0.8408716880467872,0.0,0.95,0.5321792201169684,0.8608716880467873,0.0,0.95,0.5571792201169684,0.8608716880467873,0.0,0.95,0.6121792201169685,0.8608716880467873,0.0,0.95,0.6371792201169685,0.8608716880467873,0.0,0.95
9,0.3,1.0,0.49054945172596237,0.17769232416347286,0.0,0.95,0.47054945172596235,0.16269232416347285,0.0,0.95,0.46554945172596235,0.16269232416347285,0.0,0.95,0.46054945172596234,0.16269232416347285,0.0,0.95,0.49054945172596237,0.16269232416347285,0.0,0.95,0.4955494517259624,0.16269232416347285,0.0,0.95,0.5005494517259623,0.16269232416347285,0.0,0.95,0.4455494517259624,0.17269232416347285,0.0,0.95,0.5155494517259623,0.17269232416347285,0.0,0.95,0.47054945172596235,0.19269232416347287,0.0,0.95,0.49054945172596237,0.19269232416347287,0.0,0.95,0.48054945172596236,0.29769232416347285,0.0,0.95,0.5055494517259623,0.29769232416347285,0.0,0.95,0.43,0.3476923241634729,0.0,0.95,0.455,0.3476923241634729,0.0,0.95,0.38,0.3076923241634728,0.0,0.95,0.405,0.3076923241634728,0.0,0.95,0.38,0.3076923241634728,0.0,0.95,0.405,0.3076923241634728,0.0,0.95,0.38,0.3076923241634728,0.0,0.95,0.405,0.3076923241634728,0.0,0.95,0.38,0.3076923241634728,0.0,0.95,0.405,0.3076923241634728,0.0,0.95,0.47505493446633884,0.494285744875021,0.0,0.95,0.5000549344663389,0.494285744875021,0.0,0.95,0.54,0.6727472586298118,0.0,0.95,0.5650000000000001,0.6727472586298118,0.0,0.95,0.5627472586298118,0.8410989034519246,0.0,0.95,0.5877472586298118,0.8410989034519246,0.0,0.95,0.5327472586298118,0.8610989034519246,0.0,0.95,0.5577472586298118,0.8610989034519246,0.0,0.95,0.6127472586298118,0.8610989034519246,0.0,0.95,0.6377472586298119,0.8610989034519246,0.0,0.95
