video_id,frame,time_sec,rep_index,phase,exercise,exercise_ru,quality_label,quality_label_ru,frame_score,pose_found,mean_visibility,knee_angle_deg,hip_angle_deg,elbow_angle_deg,torso_angle_deg,shoulder_x,shoulder_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_below_knee,errors_active
deadlift_good_01_full_lockout,0,0.0,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,150.542,79.772,179.288,58.241,0.64,0.45,0.43,0.58,0.52,0.68,0.56,0.86,0.6,0.62,0.56,0.8,0,
deadlift_good_01_full_lockout,1,0.0417,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,150.604,79.934,179.317,58.158,0.63977,0.44968,0.43017,0.57985,0.52006,0.68,0.56,0.86,0.5999,0.61987,0.56,0.79985,0,
deadlift_good_01_full_lockout,2,0.0833,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,150.79,80.42,179.404,57.91,0.63909,0.44871,0.43068,0.57939,0.52023,0.68,0.56,0.86,0.59962,0.61947,0.56,0.79939,0,
deadlift_good_01_full_lockout,3,0.125,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,151.097,81.228,179.546,57.494,0.63796,0.4471,0.43153,0.57864,0.52051,0.68,0.56,0.86,0.59915,0.61881,0.56,0.79864,0,
deadlift_good_01_full_lockout,4,0.1667,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,151.521,82.356,179.738,56.911,0.63638,0.44487,0.43271,0.57759,0.5209,0.68,0.56,0.86,0.59849,0.61789,0.56,0.79759,0,
deadlift_good_01_full_lockout,5,0.2083,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,152.058,83.8,179.975,56.157,0.63438,0.44204,0.43422,0.57625,0.52141,0.68,0.56,0.86,0.59766,0.61672,0.56,0.79625,0,
deadlift_good_01_full_lockout,6,0.25,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,152.701,85.554,179.75,55.229,0.63196,0.43861,0.43603,0.57464,0.52201,0.68,0.56,0.86,0.59665,0.61531,0.56,0.79464,0,
deadlift_good_01_full_lockout,7,0.2917,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,153.441,87.612,179.445,54.126,0.62915,0.43463,0.43814,0.57277,0.52271,0.68,0.56,0.86,0.59548,0.61367,0.56,0.79277,0,
deadlift_good_01_full_lockout,8,0.3333,1,старт/низ,deadlift,Тяга,good,хороший,95,1,0.96,154.269,89.965,179.119,52.844,0.62596,0.43011,0.44053,0.57064,0.52351,0.68,0.56,0.86,0.59415,0.61181,0.56,0.79064,0,
deadlift_good_01_full_lockout,9,0.375,1,подъем,deadlift,Тяга,good,хороший,95,1,0.96,155.174,92.602,178.78,51.382,0.62243,0.4251,0.44318,0.56828,0.52439,0.68,0.56,0.86,0.59268,0.60975,0.56,0.78828,0,
