video_id,frame,time_sec,rep_index,phase,exercise,exercise_ru,quality_label,quality_label_ru,frame_score,pose_found,mean_visibility,knee_angle_deg,hip_angle_deg,elbow_angle_deg,torso_angle_deg,shoulder_x,shoulder_y,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_below_knee,errors_active
bench_medium_01_short_pause,0,0.0,1,верхняя фиксация,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,180.0,90.0,0.42,0.5821,0.65,0.5821,0.77,0.7321,0.88,0.7621,0.42,0.3721,0.42,0.1821,0,
bench_medium_01_short_pause,1,0.0417,1,верхняя фиксация,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,179.923,90.0,0.42051,0.58207,0.65051,0.58207,0.77051,0.73207,0.88051,0.76207,0.4204,0.37219,0.42056,0.18233,0,
bench_medium_01_short_pause,2,0.0833,1,верхняя фиксация,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,179.692,90.0,0.421,0.58198,0.651,0.58198,0.771,0.73198,0.881,0.76198,0.42056,0.37248,0.42119,0.18304,0,
bench_medium_01_short_pause,3,0.125,1,верхняя фиксация,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,179.308,90.0,0.42144,0.58183,0.65144,0.58183,0.77144,0.73183,0.88144,0.76183,0.42047,0.37295,0.42186,0.18421,0,
bench_medium_01_short_pause,4,0.1667,1,верхняя фиксация,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,178.769,90.0,0.42182,0.58163,0.65182,0.58163,0.77182,0.73163,0.88182,0.76163,0.42009,0.37361,0.42257,0.18584,0,
bench_medium_01_short_pause,5,0.2083,1,верхняя фиксация,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,178.076,90.0,0.42213,0.58139,0.65213,0.58139,0.77213,0.73139,0.88213,0.76139,0.41944,0.37446,0.42328,0.18792,0,
bench_medium_01_short_pause,6,0.25,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,177.228,90.0,0.42233,0.5811,0.65233,0.5811,0.77233,0.7311,0.88233,0.7611,0.41849,0.37549,0.42398,0.19044,0,
bench_medium_01_short_pause,7,0.2917,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,176.227,90.0,0.42244,0.58078,0.65244,0.58078,0.77244,0.73078,0.88244,0.76078,0.41725,0.37671,0.42466,0.19339,0,
bench_medium_01_short_pause,8,0.3333,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,175.072,90.0,0.42244,0.58044,0.65244,0.58044,0.77244,0.73044,0.88244,0.76044,0.41572,0.37811,0.42531,0.19675,0,
bench_medium_01_short_pause,9,0.375,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,173.764,90.0,0.42233,0.58009,0.65233,0.58009,0.77233,0.73009,0.88233,0.76009,0.41392,0.37969,0.42593,0.2005,0,
bench_medium_01_short_pause,10,0.4167,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,172.305,90.0,0.42211,0.57973,0.65211,0.57973,0.77211,0.72973,0.88211,0.75973,0.41186,0.38145,0.42651,0.20463,0,
bench_medium_01_short_pause,11,0.4583,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,170.698,90.0,0.42181,0.57938,0.65181,0.57938,0.77181,0.72938,0.88181,0.75938,0.40957,0.38337,0.42706,0.2091,0,
bench_medium_01_short_pause,12,0.5,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,168.946,90.0,0.42143,0.57905,0.65143,0.57905,0.77143,0.72905,0.88143,0.75905,0.40708,0.38545,0.42758,0.2139,0,
bench_medium_01_short_pause,13,0.5417,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,167.055,90.0,0.42098,0.57875,0.65098,0.57875,0.77098,0.72875,0.88098,0.75875,0.40441,0.38769,0.42808,0.21899,0,
bench_medium_01_short_pause,14,0.5833,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,165.031,90.0,0.42049,0.57848,0.65049,0.57848,0.77049,0.72848,0.88049,0.75848,0.40161,0.39006,0.42858,0.22434,0,
bench_medium_01_short_pause,15,0.625,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,162.882,90.0,0.41998,0.57826,0.64998,0.57826,0.76998,0.72826,0.87998,0.75826,0.39871,0.39257,0.4291,0.22992,0,
bench_medium_01_short_pause,16,0.6667,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,160.62,90.0,0.41947,0.57808,0.64947,0.57808,0.76947,0.72808,0.87947,0.75808,0.39575,0.39519,0.42963,0.23568,0,
bench_medium_01_short_pause,17,0.7083,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,158.257,90.0,0.41898,0.57797,0.64898,0.57797,0.76898,0.72797,0.87898,0.75797,0.39278,0.39791,0.43021,0.24159,0,
bench_medium_01_short_pause,18,0.75,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,155.808,90.0,0.41854,0.57791,0.64854,0.57791,0.76854,0.72791,0.87854,0.75791,0.38984,0.40071,0.43084,0.24761,0,
bench_medium_01_short_pause,19,0.7917,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,153.292,90.0,0.41816,0.57791,0.64816,0.57791,0.76816,0.72791,0.87816,0.75791,0.38696,0.40357,0.43153,0.25368,0,
bench_medium_01_short_pause,20,0.8333,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,150.727,90.0,0.41786,0.57797,0.64786,0.57797,0.76786,0.72797,0.87786,0.75797,0.38418,0.40647,0.4323,0.25977,0,
bench_medium_01_short_pause,21,0.875,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,148.138,90.0,0.41766,0.57809,0.64766,0.57809,0.76766,0.72809,0.87766,0.75809,0.38153,0.40938,0.43314,0.26583,0,
bench_medium_01_short_pause,22,0.9167,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,145.547,90.0,0.41756,0.57826,0.64756,0.57826,0.76756,0.72826,0.87756,0.75826,0.37904,0.41228,0.43407,0.2718,0,
bench_medium_01_short_pause,23,0.9583,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,142.98,90.0,0.41757,0.57849,0.64757,0.57849,0.76757,0.72849,0.87757,0.75849,0.37674,0.41515,0.43507,0.27765,0,
bench_medium_01_short_pause,24,1.0,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,140.464,90.0,0.41768,0.57876,0.64768,0.57876,0.76768,0.72876,0.87768,0.75876,0.37463,0.41796,0.43613,0.28331,0,
bench_medium_01_short_pause,25,1.0417,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,138.027,90.0,0.4179,0.57906,0.6479,0.57906,0.7679,0.72906,0.8779,0.75906,0.37273,0.42068,0.43725,0.28874,0,
bench_medium_01_short_pause,26,1.0833,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,135.694,90.0,0.4182,0.57939,0.6482,0.57939,0.7682,0.72939,0.8782,0.75939,0.37106,0.42328,0.43841,0.2939,0,
bench_medium_01_short_pause,27,1.125,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,133.494,90.0,0.41859,0.57974,0.64859,0.57974,0.76859,0.72974,0.87859,0.75974,0.3696,0.42574,0.43959,0.29873,0,
bench_medium_01_short_pause,28,1.1667,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,131.452,90.0,0.41904,0.5801,0.64904,0.5801,0.76904,0.7301,0.87904,0.7601,0.36835,0.42803,0.44076,0.30319,0,
bench_medium_01_short_pause,29,1.2083,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,129.59,90.0,0.41953,0.58045,0.64953,0.58045,0.76953,0.73045,0.87953,0.76045,0.36732,0.43012,0.44191,0.30725,0,
bench_medium_01_short_pause,30,1.25,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,127.931,90.0,0.42004,0.58079,0.65004,0.58079,0.77004,0.73079,0.88004,0.76079,0.36649,0.432,0.44299,0.31086,0,
bench_medium_01_short_pause,31,1.2917,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,126.494,90.0,0.42055,0.58111,0.65055,0.58111,0.77055,0.73111,0.88055,0.76111,0.36584,0.43364,0.444,0.31398,0,
bench_medium_01_short_pause,32,1.3333,1,опускание,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,125.295,90.0,0.42104,0.5814,0.65104,0.5814,0.77104,0.7314,0.88104,0.7614,0.36537,0.43502,0.44489,0.31659,0,
bench_medium_01_short_pause,33,1.375,1,нижняя точка,bench,Жим,medium,средний,73,1,0.9,143.915,128.66,124.348,90.0,0.42148,0.58164,0.65148,0.58164,0.77148,0.73164,0.88148,0.76164,0.36505,0.43612,0.44566,0.31867,0,
